Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/util_expr_eval.c,5,29,7,2,41,5,23,17,6,7,2,4,2,2,5,6,0,0,6,2,2,2,1,1,0,1,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,APR_OPTIONAL_FN_TYPE(),server/util_expr_eval.c,3,42,4,3,45,3,31,12,27,4,8,3,2,7,10,17,2,0,15,8,5,9,7,16,16,2,16,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,APR_OPTIONAL_FN_TYPE(),modules/mappers/mod_rewrite.c,11,45,7,8,63,11,44,14,28,7,0,1,11,3,18,20,5,1,14,13,13,13,1,1,0,1,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,"APR_RING_HEAD(,)",server/mpm/eventopt/eventopt.c,2,10,0,1,12,2,10,6,5,0,0,0,2,1,5,5,2,0,3,3,3,3,1,0,0,0,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,"APR_RING_HEAD(,)",server/mpm/event/event.c,2,10,0,2,12,2,10,6,5,0,0,0,2,1,5,5,2,0,3,3,3,3,1,0,0,0,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,,No,default,none,Function,__ctype_get_mb_cur_max(),,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,"accept_mutex_error(const char *,apr_status_t,int)",server/mpm/worker/worker.c,1,21,1,8,22,1,21,2,16,1,0,0,4,3,6,8,1,0,7,3,3,5,1,1,0,1,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,accept_mutex_off(),server/mpm/prefork/prefork.c,1,16,4,7,21,1,16,3,10,4,0,0,5,3,6,8,2,0,6,3,3,3,1,1,0,2,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,accept_mutex_on(),server/mpm/prefork/prefork.c,1,17,0,7,18,1,17,3,11,0,0,0,6,3,7,9,2,0,7,3,3,3,1,1,0,2,0,0
24,No,No,54f079749858377dfff23843956fc34d513eb40c,No,No,default,Static,Static Function,"add_cookie(request_rec *,char *)",modules/mappers/mod_rewrite.c,11,75,0,14,86,11,75,16,53,0,0,0,12,9,34,39,15,0,24,16,16,24,1,1,0,4,0,0
