Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",Unknown,No,,default,none,Function,APR_HOOK_STRUCT((*) ()),server/request.c,4,55,0,1,59,4,55,43,11,0,0,0,3,2,4,5,0,0,5,2,2,2,1,1,0,1,0,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",Unknown,No,,default,none,Function,APR_OPTIONAL_FN_TYPE(),server/request.c,1,9,1,0,11,1,9,3,4,1,0,0,1,2,2,3,0,0,3,2,2,2,1,1,0,1,0,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[2004, 2008]",default,none,Function,ap_clear_auth_internal(),server/request.c,0,5,0,0,5,0,5,1,2,0,0,0,0,1,2,2,0,0,2,1,1,1,1,0,0,0,0,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[2416, 2420]",default,none,Function,ap_destroy_sub_req(request_rec *),server/request.c,0,4,1,2,5,0,4,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[559, 1345]",default,none,Function,ap_directory_walk(request_rec *),server/request.c,88,454,250,41,787,83,419,41,321,239,44,7,55,999999999,200,264,39,2,223,69,69,100,40,93,92,5,85,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[1550, 1744]",default,none,Function,ap_file_walk(request_rec *),server/request.c,25,131,39,21,195,25,131,17,95,39,0,0,25,8744,63,86,16,0,70,25,25,31,12,16,16,5,13,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[2063, 2073]",default,none,Function,"ap_hook_check_access(ap_HOOK_access_checker_t *,const char *const *,const char *const *,int,int)",server/request.c,1,10,0,5,11,1,10,4,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[2075, 2085]",default,none,Function,"ap_hook_check_access_ex(ap_HOOK_access_checker_ex_t *,const char *const *,const char *const *,int,int)",server/request.c,1,10,0,5,11,1,10,4,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[2087, 2097]",default,none,Function,"ap_hook_check_authn(ap_HOOK_check_user_id_t *,const char *const *,const char *const *,int,int)",server/request.c,1,10,0,5,11,1,10,4,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
31,Yes,Yes,a6027e56924bb6227c1fdbf6f91e7e2438338be6,"[""CVE-2015-3185""]",No,No,"[2099, 2109]",default,none,Function,"ap_hook_check_authz(ap_HOOK_auth_checker_t *,const char *const *,const char *const *,int,int)",server/request.c,1,10,0,5,11,1,10,4,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,0,0,1,0,0
