Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,,No,default,none,Function,APR_DECLARE_EXTERNAL_HOOK(),,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,,No,default,none,Function,APR_DECLARE_EXTERNAL_HOOK(),,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,1,0,4,2,2,3,1,0,0,1,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,,No,default,none,Function,APR_DECLARE_EXTERNAL_HOOK(),,1,6,0,1,7,1,6,4,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,"APR_DECLARE_EXTERNAL_HOOK(,,ap_unix_identity_t *,)",os/unix/unixd.h,4,13,2,0,19,4,7,6,0,2,0,6,1,1,4,4,4,0,0,1,1,1,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/connection.c,5,24,22,3,51,5,21,14,6,22,0,3,6,1,8,8,2,0,6,1,1,1,1,0,0,0,0,1
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),modules/http/http_protocol.c,12,60,42,14,113,12,58,12,46,42,0,2,11,5,13,17,4,0,13,5,5,30,1,2,0,3,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/core.c,19,52,20,0,91,19,43,14,28,20,3,6,29,1,28,28,1,0,27,3,3,3,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/log.c,6,83,1,0,90,5,20,42,13,1,62,40,1,1,2,2,2,0,0,1,1,1,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/mpm_common.c,3,8,0,0,11,3,6,6,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/protocol.c,4,28,1,0,33,4,28,17,14,1,0,0,3,4,10,12,1,0,11,3,3,3,1,0,0,1,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/scoreboard.c,5,23,8,0,36,5,18,16,1,8,3,2,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),os/unix/unixd.c,11,58,7,5,76,11,58,17,32,7,0,0,7,29,26,33,5,0,28,9,9,10,4,5,3,2,3,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/request.c,3,39,0,1,42,3,39,30,6,0,0,0,2,2,3,4,0,0,4,2,2,2,1,1,0,1,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/config.c,19,53,74,0,146,19,50,48,7,74,0,3,2,1,2,2,1,0,1,1,1,1,1,0,0,0,0,1
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,"APR_IMPLEMENT_OPTIONAL_HOOK_RUN_ALL(,,int,,request_rec *,)",modules/aaa/mod_authz_dbd.c,2,8,0,0,10,2,8,7,0,0,0,0,1,1,3,3,3,0,0,1,1,1,1,0,0,0,0,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,Static,Static Function,APR_OPTIONAL_FN_TYPE(),server/core.c,3,11,0,2,14,3,11,3,5,0,0,0,1,3,3,5,0,0,5,3,3,3,3,2,2,1,2,0
0,No,No,db68a0c656fd42876e5fa5979b0637904785485d,No,No,default,none,Function,APR_OPTIONAL_FN_TYPE(),server/core.c,2,13,0,1,15,2,13,4,8,0,0,0,4,1,8,8,0,0,8,1,1,1,1,0,0,0,0,0
