Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",,No,,default,none,Function,STACK_OF(),,0,0,0,3,0,0,0,0,0,0,0,0,4,1,6,6,3,0,3,1,1,1,1,0,0,0,0,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",Unknown,No,,default,none,Function,STACK_OF(),modules/ssl/ssl_engine_init.c,8,34,14,3,55,8,34,10,19,14,0,0,10,14,16,21,5,0,16,6,6,6,4,1,1,3,1,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",No,No,"[165, 173]",default,Static,Static Function,bio_filter_create(BIO *),modules/ssl/ssl_engine_io.c,1,8,0,0,9,1,8,1,5,0,0,0,6,1,5,5,0,0,5,1,1,1,1,0,0,0,0,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",No,No,"[175, 185]",default,Static,Static Function,bio_filter_destroy(BIO *),modules/ssl/ssl_engine_io.c,1,7,3,1,11,1,7,1,3,3,0,0,1,2,2,3,0,0,3,2,2,2,1,1,0,1,0,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",Yes,No,"[467, 551]",default,Static,Static Function,"bio_filter_in_read(BIO *,char *,int)",modules/ssl/ssl_engine_io.c,15,49,21,11,85,15,49,5,38,21,0,0,13,13,25,34,4,0,30,10,10,15,10,10,10,2,10,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",No,No,"[234, 292]",default,Static,Static Function,"bio_filter_out_ctrl(BIO *,int,long,void *)",modules/ssl/ssl_engine_io.c,3,50,6,9,59,3,50,4,44,6,0,0,6,12,28,44,3,0,41,16,3,16,1,55,0,2,0,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",No,No,"[118, 130]",default,Static,Static Function,"bio_filter_out_ctx_new(ssl_filter_ctx_t *,conn_rec *)",modules/ssl/ssl_engine_io.c,2,11,0,5,13,2,11,3,7,0,0,0,8,1,7,7,1,0,6,1,1,1,1,0,0,0,0,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",No,No,"[132, 163]",default,Static,Static Function,bio_filter_out_flush(BIO *),modules/ssl/ssl_engine_io.c,4,24,4,17,32,4,24,3,17,4,0,0,9,5,13,16,2,0,14,5,5,7,1,1,0,1,0,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",No,No,"[294, 298]",default,Static,Static Function,"bio_filter_out_gets(BIO *,char *,int)",modules/ssl/ssl_engine_io.c,0,4,1,0,5,0,4,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
5,Yes,Yes,4ca6d1cb48a74bfab63a5adac931f9620e683b0e,"[""CVE-2009-3555""]",No,No,"[300, 304]",default,Static,Static Function,"bio_filter_out_puts(BIO *,const char *)",modules/ssl/ssl_engine_io.c,0,4,1,0,5,0,4,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
