Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[57, 69]",default,Static,Static Function,"H2_STREAM_OUT_LOG(int,h2_stream *,const char *)",modules/http2/h2_stream.c,1,12,0,8,13,1,12,5,7,0,0,0,3,2,6,7,4,0,3,3,3,3,1,0,0,1,0,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[305, 330]",default,Static,Static Function,"add_trailer(h2_stream *,const char *,size_t,const char *,size_t)",modules/http2/h2_stream.c,2,24,0,12,26,2,24,5,15,0,0,0,10,4,11,14,2,0,12,4,4,5,3,2,2,1,2,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[116, 131]",default,Static,Static Function,cleanup_streams(h2_session *),modules/http2/h2_session.c,0,16,0,5,16,0,16,2,9,0,0,0,4,3,7,9,1,0,8,3,3,3,3,3,2,2,1,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[85, 101]",default,Static,Static Function,close_input(h2_stream *),modules/http2/h2_stream.c,0,15,3,4,17,0,15,1,11,3,0,0,2,3,6,10,0,0,10,4,2,4,3,3,3,1,3,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[114, 130]",default,Static,Static Function,close_output(h2_stream *),modules/http2/h2_stream.c,0,15,3,3,17,0,15,1,11,3,0,0,2,3,6,10,0,0,10,4,2,4,3,3,3,1,3,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[1963, 2020]",default,Static,Static Function,"dispatch_event(h2_session *,h2_session_event_t,int,const char *)",modules/http2/h2_session.c,1,57,0,19,58,1,57,2,51,0,0,0,17,30,32,48,0,0,48,16,3,16,1,105,0,1,0,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[519, 561]",default,Static,Static Function,"fill_buffer(h2_stream *,apr_size_t)",modules/http2/h2_stream.c,1,31,11,14,43,1,31,6,21,11,0,0,13,6,14,19,5,0,14,6,6,6,1,1,0,4,0,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[96, 114]",default,Static,Static Function,"find_cleanup_stream(h2_stream *,void *)",modules/http2/h2_session.c,0,19,0,8,19,0,19,2,12,0,0,0,2,4,6,9,1,0,8,4,4,6,4,5,5,2,5,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[580, 592]",default,Static,Static Function,get_first_headers_bucket(apr_bucket_brigade *),modules/http2/h2_stream.c,0,13,0,5,13,0,13,2,7,0,0,0,4,4,4,7,1,0,6,4,4,4,4,4,4,3,4,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[272, 275]",default,Static,Static Function,"get_stream(h2_session *,int)",modules/http2/h2_session.c,0,4,0,10,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
33,Yes,Yes,2829dd2368bb169204e28f5baa4e2619b360f80a,"[""CVE-2016-8740""]",No,No,"[1006, 1009]",default,none,Function,"h2_session_create(conn_rec *,h2_ctx *,h2_workers *)",modules/http2/h2_session.c,0,4,0,3,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
