Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,"APR_DECLARE_EXTERNAL_HOOK(,,,,,,,,,,)",modules/proxy/mod_proxy.h,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/scoreboard.c,5,27,8,0,40,5,22,20,1,8,3,2,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/config.c,20,58,74,0,152,20,55,53,7,74,0,3,2,1,2,2,1,0,1,1,1,1,1,0,0,0,0,1
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/protocol.c,4,28,1,0,33,4,28,17,14,1,0,0,3,4,10,12,1,0,11,3,3,3,1,0,0,1,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),modules/session/mod_session.c,6,42,7,6,54,6,42,25,15,7,0,0,3,16,14,20,6,0,14,7,7,9,1,0,0,3,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),modules/http/http_protocol.c,7,17,7,0,31,7,15,7,6,7,0,2,2,3,4,6,1,0,5,3,3,3,3,2,2,1,2,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/mpm_common.c,6,55,1,0,62,6,51,34,13,1,0,4,7,6,11,14,1,0,13,4,4,4,3,2,2,1,2,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/request.c,4,42,0,1,46,4,42,33,8,0,0,0,2,2,3,4,0,0,4,2,2,2,1,1,0,1,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/log.c,7,84,1,0,92,6,21,43,14,1,62,40,1,1,2,2,2,0,0,1,1,1,1,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,none,Function,APR_HOOK_STRUCT((*) ()),server/core.c,20,52,19,0,91,20,43,15,28,19,3,6,29,1,28,28,1,0,27,3,3,3,1,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Static,Static Function,APR_OPTIONAL_FN_TYPE(),modules/filters/mod_include.c,17,92,38,0,136,17,77,25,53,38,1,15,3,259,32,45,4,1,40,14,14,23,10,12,12,4,10,0
