Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",,No,,default,none,Function,__ctype_b_loc(),,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[233, 264]",default,Static,Static Function,"ap_lua_interpolate_string(apr_pool_t *,const char *,const char **)",modules/lua/mod_lua.c,1,30,1,4,32,1,30,5,18,1,0,0,4,12,17,22,4,0,18,6,6,10,3,4,3,3,3,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[148, 165]",default,Static,Static Function,"ap_lua_release_state(lua_State *,ap_lua_vm_spec *,request_rec *)",modules/lua/mod_lua.c,0,18,0,15,18,0,18,4,12,0,0,0,7,4,9,12,3,0,9,4,4,4,1,0,0,3,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1683, 1686]",default,none,Function,ap_lua_ssl_is_https(conn_rec *),modules/lua/mod_lua.c,0,4,0,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,2,2,2,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1674, 1681]",default,none,Function,"ap_lua_ssl_val(apr_pool_t *,server_rec *,conn_rec *,request_rec *,const char *)",modules/lua/mod_lua.c,0,8,0,5,8,0,8,2,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,1,0,1,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[860, 891]",default,Static,Static Function,"config_getstr(ap_configfile_t *,char *,size_t)",modules/lua/mod_lua.c,1,31,0,7,32,1,31,6,20,0,0,0,4,8,13,19,4,0,15,7,7,8,5,6,6,3,5,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1930, 1948]",default,Static,Static Function,"create_dir_config(apr_pool_t *,char *)",modules/lua/mod_lua.c,1,18,0,2,19,1,18,2,15,0,0,0,16,1,13,13,1,0,12,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1950, 1957]",default,Static,Static Function,create_request_config(request_rec *),modules/lua/mod_lua.c,0,8,0,4,8,0,8,2,5,0,0,0,6,1,5,5,1,0,4,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1959, 1966]",default,Static,Static Function,"create_server_config(apr_pool_t *,server_rec *)",modules/lua/mod_lua.c,2,6,0,1,8,2,6,2,3,0,0,0,3,1,3,3,1,0,2,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[167, 231]",default,Static,Static Function,"create_vm_spec(apr_pool_t **,request_rec *,const ap_lua_dir_cfg *,const ap_lua_server_cfg *,const char *,const char *,apr_size_t,const char *,const char *)",modules/lua/mod_lua.c,4,61,0,25,65,4,53,12,37,0,6,2,21,8,27,33,3,0,30,10,7,10,1,7,0,1,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[914, 940]",default,Static,Static Function,"direct_chunkreader(lua_State *,void *,size_t *)",modules/lua/mod_lua.c,2,24,1,7,27,2,24,5,16,1,0,0,7,9,15,20,3,1,16,7,7,8,5,6,6,3,6,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[966, 988]",default,Static,Static Function,"hack_section_handler(cmd_parms *,void *,const char *)",modules/lua/mod_lua.c,4,19,0,10,23,4,19,8,14,0,0,0,8,2,10,11,5,0,6,2,2,2,1,0,0,1,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[942, 947]",default,Static,Static Function,"ldump_writer(lua_State *,const void *,size_t,void *)",modules/lua/mod_lua.c,0,6,0,4,6,0,6,1,3,0,0,0,2,1,3,3,0,0,3,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1227, 1230]",default,Static,Static Function,lua_access_checker_harness(request_rec *),modules/lua/mod_lua.c,0,4,0,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1223, 1226]",default,Static,Static Function,lua_access_checker_harness_first(request_rec *),modules/lua/mod_lua.c,0,4,0,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1231, 1234]",default,Static,Static Function,lua_access_checker_harness_last(request_rec *),modules/lua/mod_lua.c,0,4,0,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1240, 1243]",default,Static,Static Function,lua_auth_checker_harness(request_rec *),modules/lua/mod_lua.c,0,4,0,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1236, 1239]",default,Static,Static Function,lua_auth_checker_harness_first(request_rec *),modules/lua/mod_lua.c,0,4,0,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",No,No,"[1244, 1247]",default,Static,Static Function,lua_auth_checker_harness_last(request_rec *),modules/lua/mod_lua.c,0,4,0,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",Yes,No,"[1715, 1789]",default,Static,Static Function,"lua_authz_check(request_rec *,const char *,const void *)",modules/lua/mod_lua.c,2,73,0,11,75,2,73,15,56,0,0,0,17,15,38,51,11,0,40,13,9,13,8,7,7,2,7,0
25,Yes,Yes,838b88e3d08ba2c53d930de8498971acd69920b7,"[""CVE-2014-8109""]",Yes,No,"[1690, 1713]",default,Static,Static Function,"lua_authz_parse(cmd_parms *,const char *,const void **)",modules/lua/mod_lua.c,4,20,0,6,24,4,20,5,11,0,0,0,9,3,11,13,3,0,10,3,3,5,1,0,0,2,0,0
