Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,"APR_DECLARE_EXTERNAL_HOOK(,,apr_status_t,,conn_rec *,,,,,,,,)",include/http_core.h,,,,2,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,2,7,3,4,4,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.57,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),server/mpm_common.c,,,,3,64,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,3,50,48,1,4,11,14,2,1,4,4,3,0,1,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),modules/session/mod_session.c,,,,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54,6,42,25,15,7,0,0,3,16,14,20,6,0,14,7,7,9,1,0,,,,,0,,3,0,,0.17,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),server/connection.c,,,,5,29,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,56,5,26,15,9,22,0,3,7,2,11,12,3,0,9,2,2,2,1,0,,,,,0,,1,0,,0.85,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),server/util_expr_eval.c,,,,5,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,5,23,17,6,7,2,4,2,2,5,6,0,0,6,2,2,2,1,1,,,,,0,,1,0,,0.30,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),server/scoreboard.c,,,,5,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,5,18,16,1,8,3,2,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.44,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),server/log.c,,,,5,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,5,30,29,22,1,0,0,1,1,2,2,2,0,0,1,1,1,1,0,,,,,0,,0,0,,0.03,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),modules/http/http_protocol.c,,,,7,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,7,15,7,6,7,0,2,2,3,4,6,1,0,5,3,3,3,3,2,,,,,2,,1,2,,0.47,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,APR_HOOK_STRUCT((*) ()),server/core.c,,,,10,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,10,26,25,6,14,0,2,1,1,2,2,2,0,0,1,1,1,1,0,,,,,0,,0,0,,0.54,,,,
16,No,No,02780d57bd9287c472c9ce5c25c6e46d04d67ea6,,No,,Function,"APR_IMPLEMENT_OPTIONAL_HOOK_RUN_ALL(,,int,,request_rec *,)",modules/aaa/mod_authz_dbd.c,,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,2,8,7,0,0,0,0,1,1,3,3,3,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
