Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[254, 285]",Static Function,cleanup_cache_mem(void *),modules/cache/mod_mem_cache.c,,,,4,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,32,4,26,3,16,2,0,0,7,14,11,17,2,0,15,7,7,7,3,2,,,,,2,,2,2,,0.08,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[203, 222]",Static Function,cleanup_cache_object(cache_object_t *),modules/cache/mod_mem_cache.c,,,,2,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,20,2,13,2,7,1,1,3,3,5,4,7,1,0,6,4,4,5,1,0,,,,,0,,2,0,,0.08,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[289, 304]",Static Function,"create_cache_config(apr_pool_t *,server_rec *)",modules/cache/mod_mem_cache.c,,,,2,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,2,12,1,9,2,0,0,10,1,9,9,0,0,9,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[306, 416]",Static Function,"create_entity(cache_handle_t *,cache_type_e,request_rec *,const char *,apr_off_t)",modules/cache/mod_mem_cache.c,,,,14,58,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,111,14,58,6,41,39,0,0,22,72,31,40,4,0,36,10,10,11,6,5,,,,,5,,2,5,,0.67,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[424, 428]",Static Function,"create_fd_entity(cache_handle_t *,request_rec *,const char *,apr_off_t)",modules/cache/mod_mem_cache.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[418, 422]",Static Function,"create_mem_entity(cache_handle_t *,request_rec *,const char *,apr_off_t)",modules/cache/mod_mem_cache.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[223, 253]",Static Function,decrement_refcount(void *),modules/cache/mod_mem_cache.c,,,,2,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,31,2,22,3,14,7,0,0,7,18,9,14,2,0,12,6,6,6,1,0,,,,,0,,2,0,,0.32,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[61, 75]",Struct,mem_cache_object,modules/cache/mod_mem_cache.c,0,0,0,2,13,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,11,0,0,11,0,0,0,0,0,0,0,,15,2,13,12,0,5,0,0,,,,11,11,0,0,,,,,,0,0,0,0,,0,0,,0,0.38,0,0,0,0
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[793, 848]",Static Function,"mem_cache_post_config(apr_pool_t *,apr_pool_t *,apr_pool_t *,server_rec *)",modules/cache/mod_mem_cache.c,,,,5,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,56,5,48,3,37,3,0,0,9,26,15,22,1,0,21,8,8,9,4,3,,,,,3,,2,3,,0.06,,,,
3,Yes,Yes,5ebab647ff9d54fd719d0312a321e9f7ab8b17e1,"[""CVE-2007-1862""]",No,"[162, 172]",Static Function,memcache_cache_free(void *),modules/cache/mod_mem_cache.c,,,,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,7,2,3,3,0,0,2,2,2,3,1,0,2,2,2,2,1,0,,,,,0,,1,0,,0.43,,,,
