Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",Unknown,,Static Function,APR_OPTIONAL_FN_TYPE(),modules/filters/mod_deflate.c,,,,3,68,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,86,3,68,9,47,19,0,0,10,222,31,46,6,4,36,16,16,23,8,9,,,,,7,,6,6,,0.28,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[936, 1024]",Static Function,"consume_zlib_flags(deflate_ctx *,const char **,apr_size_t *)",modules/filters/mod_deflate.c,,,,8,75,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,89,8,75,2,55,6,0,0,5,317,39,55,0,0,55,17,17,19,15,17,,,,,17,,3,17,,0.08,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[202, 213]",Static Function,"create_deflate_server_config(apr_pool_t *,server_rec *)",modules/filters/mod_deflate.c,,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,2,10,2,7,0,0,0,7,1,7,7,1,0,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[430, 463]",Static Function,"deflate_check_etag(request_rec *,const char *,int)",modules/filters/mod_deflate.c,,,,4,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,34,4,30,8,21,5,0,0,5,7,21,26,7,2,17,6,6,7,1,1,,,,,0,,3,0,,0.17,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[415, 422]",Static Function,deflate_ctx_cleanup(void *),modules/filters/mod_deflate.c,,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,7,2,4,0,0,0,2,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",Yes,"[329, 345]",Struct,deflate_ctx_t,modules/filters/mod_deflate.c,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,15,0,0,15,0,0,0,0,0,0,0,,17,0,17,15,0,1,0,0,,,,13,13,0,0,,,,,,0,0,0,0,,0,0,,0,0.06,0,0,0,0
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[61, 71]",Struct,deflate_filter_config_t,modules/filters/mod_deflate.c,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,8,0,0,8,0,0,0,0,0,0,0,,11,0,11,9,0,0,0,0,,,,8,8,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",Yes,"[1027, 1401]",Static Function,"deflate_in_filter(ap_filter_t *,apr_bucket_brigade *,ap_input_mode_t,apr_read_type_e,apr_off_t)",modules/filters/mod_deflate.c,,,,53,282,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,375,53,282,22,215,40,0,0,55,88169,149,191,17,0,174,44,44,53,36,103,,,,,103,,5,102,,0.14,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[477, 934]",Static Function,"deflate_out_filter(ap_filter_t *,apr_bucket_brigade *)",modules/filters/mod_deflate.c,,,,58,301,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,458,58,301,26,234,101,0,0,59,3017292,140,189,19,0,170,59,59,73,35,84,,,,,84,,4,82,,0.34,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[232, 246]",Static Function,"deflate_set_buffer_size(cmd_parms *,void *,const char *)",modules/filters/mod_deflate.c,,,,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,3,12,5,7,0,0,0,4,2,5,6,2,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[312, 327]",Static Function,"deflate_set_compressionlevel(cmd_parms *,void *,const char *)",modules/filters/mod_deflate.c,,,,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,4,12,5,7,0,0,0,4,2,6,7,2,0,5,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[289, 309]",Static Function,"deflate_set_etag(cmd_parms *,void *,const char *)",modules/filters/mod_deflate.c,,,,2,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,2,19,4,11,0,0,0,4,4,6,9,1,0,8,4,4,4,4,6,,,,,6,,1,6,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[272, 287]",Static Function,"deflate_set_memlevel(cmd_parms *,void *,const char *)",modules/filters/mod_deflate.c,,,,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,4,12,5,7,0,0,0,4,2,6,7,2,0,5,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[247, 270]",Static Function,"deflate_set_note(cmd_parms *,void *,const char *,const char *)",modules/filters/mod_deflate.c,,,,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,24,2,22,4,13,0,0,0,8,5,7,11,1,0,10,5,5,5,5,8,,,,,8,,1,8,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[215, 230]",Static Function,"deflate_set_window_size(cmd_parms *,void *,const char *)",modules/filters/mod_deflate.c,,,,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,4,12,5,7,0,0,0,4,2,6,7,2,0,5,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[354, 413]",Static Function,"flush_libz_buffer(deflate_ctx *,deflate_filter_config *,struct apr_bucket_alloc_t *,int (*) (),int,int)",modules/filters/mod_deflate.c,,,,7,36,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,60,7,36,8,24,17,0,0,9,25,19,25,4,3,18,7,7,9,5,6,,,,,6,,3,6,,0.47,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[194, 200]",Static Function,getLong(unsigned char *),modules/filters/mod_deflate.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,4,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[465, 475]",Static Function,have_ssl_compression(request_rec *),modules/filters/mod_deflate.c,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,11,2,7,0,0,0,2,3,5,7,1,0,6,3,3,5,3,2,,,,,2,,1,2,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",Yes,"[1405, 1753]",Static Function,"inflate_out_filter(ap_filter_t *,apr_bucket_brigade *)",modules/filters/mod_deflate.c,,,,37,245,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,349,37,245,16,188,67,0,0,50,504609,126,166,14,0,152,41,41,45,30,113,,,,,113,,4,111,,0.27,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",Yes,,File,mod_deflate.c,modules/filters/mod_deflate.c,10,59,13,232,1278,321,11,11,13,7,81,10,59,13,,,,0,,,,,,20,,,,,,,,,,,,,,1804,232,1244,190,902,321,1,34,,,617,823,129,9,685,,,,,,59,59,73,36,,,6,,,0.26,217,217,261,152
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[1755, 1760]",Static Function,"mod_deflate_post_config(apr_pool_t *,apr_pool_t *,apr_pool_t *,server_rec *)",modules/filters/mod_deflate.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,2,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[184, 190]",Static Function,"putLong(unsigned char *,unsigned long)",modules/filters/mod_deflate.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,1,4,0,0,0,1,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
17,Yes,Yes,b2605d20c42fe882a42f55d059286f64927ac30d,"[""CVE-2014-0118""]",No,"[1764, 1773]",Static Function,register_hooks(apr_pool_t *),modules/filters/mod_deflate.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,1,7,0,0,0,3,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
