Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,SSLSrvConfigRec,modules/ssl/ssl_private.h,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,18,0,15,14,0,0,1,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,_direntry,support/htcacheclean.c,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,6,1,1,0,0,0,0,1,9,0,9,8,0,6,0,0,7,7,0,0,0,0,0,0,0,0,100,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,_entry,support/htcacheclean.c,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,1,1,0,0,0,0,1,10,0,10,9,0,7,0,0,8,8,0,0,0,0,0,0,0,0,100,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,accept_rec,modules/mappers/mod_negotiation.c,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ai_desc_t,modules/generators/mod_autoindex.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_configfile_t,include/http_config.h,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,9,0,8,7,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_filter_provider_t,modules/filters/mod_filter.c,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9,2,5,4,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_method_list_t,include/httpd.h,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,0,4,3,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_mod_list_struct,server/config.c,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_pod_t,include/mpm_common.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_sb_handle_t,server/scoreboard.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_slotmem_provider_t,include/ap_slotmem.h,0,0,0,0,13,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,88,0,13,12,0,75,0,0,11,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_socache_hints,include/ap_socache.h,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,5,4,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,No,No,39d5d9507b28016c51c2f9bb2f67c7884cdb7a35,No,No,default,Struct,Struct,ap_socache_instance_t,modules/cache/mod_socache_shmcb.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
