Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_cleanup_frame,sysdeps/nptl/pthread.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_cond_s,sysdeps/nptl/bits/thread-shared-types.h,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,26,0,26,20,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_internal_slist,sysdeps/nptl/bits/thread-shared-types.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_mutex_s,sysdeps/nptl/bits/thread-shared-types.h,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,29,0,15,9,0,2,4,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/alpha/nptl/bits/pthreadtypes-arch.h,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,16,0,14,12,0,2,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/microblaze/nptl/bits/pthreadtypes-arch.h,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,25,0,14,12,0,2,7,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/sh/nptl/bits/pthreadtypes-arch.h,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,25,0,14,12,0,2,7,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/sparc/nptl/bits/pthreadtypes-arch.h,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,26,0,14,12,0,2,7,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/tile/nptl/bits/pthreadtypes-arch.h,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,26,0,14,12,0,2,7,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/mips/nptl/bits/pthreadtypes-arch.h,0,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,35,0,14,12,0,2,17,6,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/m68k/nptl/bits/pthreadtypes-arch.h,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,16,0,14,12,0,2,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/ia64/nptl/bits/pthreadtypes-arch.h,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,16,0,14,12,0,2,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/aarch64/nptl/bits/pthreadtypes-arch.h,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,14,0,14,12,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/x86/nptl/bits/pthreadtypes-arch.h,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,35,0,14,12,0,2,15,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/powerpc/nptl/bits/pthreadtypes-arch.h,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,29,0,14,12,0,2,9,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,No,No,2fac6a6cd50c22ac28c97d0864306594807ade3e,No,No,default,Struct,Struct,__pthread_rwlock_arch_t,sysdeps/arm/nptl/bits/pthreadtypes-arch.h,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,25,0,14,12,0,2,7,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
