Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,Yes,"[427, 433]",default,Struct,Struct,query_info,support/resolv_test.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[71, 96]",default,Struct,Struct,resolv_redirect_config,support/resolv_test.h,0,0,0,4,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,26,4,11,9,0,11,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[64, 68]",default,Struct,Struct,resolv_redirect_server_config,support/resolv_test.h,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,5,3,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[54, 77]",default,Struct,Struct,resolv_response_builder,support/resolv_test.c,0,0,0,4,14,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,24,4,14,12,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,Unknown,"[40, 47]",default,Struct,Struct,resolv_response_context,support/resolv_test.h,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,8,0,8,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[119, 133]",default,Struct,Struct,resolv_response_flags,support/resolv_test.h,0,0,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,15,2,9,7,0,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[539, 553]",default,Struct,Struct,resolv_test,support/resolv_test.c,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,15,3,8,6,0,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[515, 535]",default,Struct,Struct,resolv_test_server,support/resolv_test.c,0,0,0,4,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,21,4,9,7,0,8,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[748, 753]",default,Struct,Struct,tcp_thread_closure,support/resolv_test.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yes,No,e14a27723cc3a154d67f3f26e719d08c0ba9ad25,"[""CVE-2017-12132""]",No,No,"[560, 565]",default,Struct,Struct,thread_closure,support/resolv_test.c,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
